Genre	Global_Sales
Simulation	0.3
Action	0.3
Platform	0.3
Action	0.3
Puzzle	0.3
Action	0.3
Role-Playing	0.3
Action	0.3
Racing	0.3
Sports	0.3
Fighting	0.3
Role-Playing	0.3
Strategy	0.3
Simulation	0.3
Misc	0.3
Role-Playing	0.3
Sports	0.3
Fighting	0.3
Action	0.3
Sports	0.3
Simulation	0.3
Simulation	0.3
Misc	0.3
Fighting	0.3
Misc	0.3
Sports	0.3
Shooter	0.3
Simulation	0.3
Role-Playing	0.3
Role-Playing	0.3
Role-Playing	0.3
Shooter	0.3
Strategy	0.3
Misc	0.3
Misc	0.3
Shooter	0.3
Simulation	0.3
Role-Playing	0.3
Action	0.3
Sports	0.3
Platform	0.3
Simulation	0.3
Sports	0.3
Shooter	0.3
Action	0.3
Platform	0.3
Racing	0.3
Simulation	0.3
Misc	0.3
Role-Playing	0.3
Simulation	0.3
Action	0.3
Fighting	0.3
Sports	0.3
Action	0.3
Adventure	0.3
Sports	0.3
Puzzle	0.3
Action	0.3
Fighting	0.3
Sports	0.3
Action	0.3
Platform	0.3
Misc	0.29
Sports	0.29
Simulation	0.29
Role-Playing	0.29
Shooter	0.29
Shooter	0.29
Platform	0.29
Action	0.29
Role-Playing	0.29
Sports	0.29
Role-Playing	0.29
Misc	0.29
Shooter	0.29
Racing	0.29
Sports	0.29
Action	0.29
Action	0.29
Role-Playing	0.29
Action	0.29
Sports	0.29
Sports	0.29
Action	0.29
Action	0.29
Sports	0.29
Adventure	0.29
Action	0.29
Adventure	0.29
Action	0.29
Action	0.29
Action	0.29
Adventure	0.29
Sports	0.29
Shooter	0.29
Sports	0.29
Racing	0.29
Strategy	0.29
Sports	0.29
Shooter	0.29
Sports	0.29
Misc	0.29
Sports	0.29
Role-Playing	0.29
Misc	0.29
Strategy	0.29
Platform	0.29
Platform	0.29
Role-Playing	0.29
Misc	0.29
Misc	0.29
Action	0.29
Fighting	0.29
Action	0.29
Action	0.29
Simulation	0.29
Shooter	0.29
Misc	0.29
Misc	0.29
Simulation	0.29
Simulation	0.29
Action	0.29
Strategy	0.29
Platform	0.29
Adventure	0.29
Racing	0.29
Action	0.29
Action	0.29
Action	0.29
Sports	0.29
Racing	0.29
Racing	0.29
Fighting	0.29
Racing	0.29
Puzzle	0.29
Sports	0.29
Racing	0.29
Fighting	0.29
Action	0.29
Shooter	0.29
Puzzle	0.29
Misc	0.29
Fighting	0.29
Shooter	0.29
Simulation	0.29
Action	0.29
Role-Playing	0.29
Action	0.29
Role-Playing	0.29
Action	0.29
Action	0.29
Misc	0.29
Sports	0.29
Misc	0.29
Role-Playing	0.29
Shooter	0.29
Action	0.29
Action	0.29
Sports	0.29
Action	0.29
Role-Playing	0.29
Racing	0.29
Simulation	0.29
Puzzle	0.29
Misc	0.29
Adventure	0.29
Role-Playing	0.29
Strategy	0.29
Simulation	0.29
Role-Playing	0.29
Puzzle	0.29
Misc	0.29
Puzzle	0.29
Racing	0.29
Action	0.29
Sports	0.29
Simulation	0.29
Misc	0.29
Shooter	0.29
Sports	0.29
Fighting	0.29
Racing	0.29
Role-Playing	0.29
Misc	0.29
Platform	0.29
Adventure	0.29
Shooter	0.29
Puzzle	0.29
Platform	0.29
Action	0.29
Simulation	0.29
Role-Playing	0.29
Simulation	0.29
Racing	0.29
Role-Playing	0.29
Strategy	0.29
Sports	0.29
Action	0.29
Action	0.29
Platform	0.29
Action	0.29
Puzzle	0.29
Sports	0.29
Sports	0.29
Action	0.29
Misc	0.29
Action	0.29
Platform	0.29
Role-Playing	0.29
Action	0.29
Racing	0.29
Sports	0.28
Sports	0.28
Action	0.28
Racing	0.28
Misc	0.28
Shooter	0.28
Racing	0.28
Sports	0.28
Sports	0.28
Action	0.28
Adventure	0.28
Fighting	0.28
Simulation	0.28
Sports	0.28
Action	0.28
Platform	0.28
Action	0.28
Misc	0.28
Role-Playing	0.28
Sports	0.28
Fighting	0.28
Platform	0.28
Sports	0.28
Role-Playing	0.28
Action	0.28
Racing	0.28
Sports	0.28
Sports	0.28
Racing	0.28
Role-Playing	0.28
Action	0.28
Action	0.28
Sports	0.28
Simulation	0.28
Fighting	0.28
Fighting	0.28
Adventure	0.28
Action	0.28
Simulation	0.28
Adventure	0.28
Role-Playing	0.28
Action	0.28
Action	0.28
Sports	0.28
Action	0.28
Racing	0.28
Action	0.28
Shooter	0.28
Action	0.28
Shooter	0.28
Fighting	0.28
Platform	0.28
Strategy	0.28
Fighting	0.28
Fighting	0.28
Platform	0.28
Role-Playing	0.28
Sports	0.28
Misc	0.28
Action	0.28
Platform	0.28
Action	0.28
Action	0.28
Platform	0.28
Sports	0.28
Puzzle	0.28
Racing	0.28
Sports	0.28
Shooter	0.28
Shooter	0.28
Shooter	0.28
Misc	0.28
Platform	0.28
Misc	0.28
Sports	0.28
Platform	0.28
Racing	0.28
Misc	0.28
Simulation	0.28
Misc	0.28
Racing	0.28
Fighting	0.28
Fighting	0.28
Action	0.28
Fighting	0.28
Role-Playing	0.28
Platform	0.28
Sports	0.28
Platform	0.28
Sports	0.28
Action	0.28
Action	0.28
Sports	0.28
Racing	0.28
Sports	0.28
Misc	0.28
Action	0.28
Action	0.28
Sports	0.28
Action	0.28
Misc	0.28
Sports	0.28
Role-Playing	0.28
Strategy	0.28
Sports	0.28
Sports	0.28
Action	0.28
Misc	0.28
Platform	0.28
Sports	0.28
Adventure	0.28
Action	0.28
Shooter	0.28
Strategy	0.28
Misc	0.28
Misc	0.28
Strategy	0.28
Misc	0.28
Action	0.28
Platform	0.28
Action	0.28
Action	0.28
Racing	0.28
Role-Playing	0.28
Misc	0.28
Simulation	0.28
Sports	0.28
Misc	0.28
Puzzle	0.28
Role-Playing	0.28
Sports	0.28
Action	0.28
Sports	0.28
Misc	0.28
Misc	0.28
Platform	0.28
Fighting	0.28
Action	0.28
Action	0.28
Sports	0.28
Sports	0.28
Adventure	0.28
Action	0.28
Action	0.28
Sports	0.28
Adventure	0.28
Platform	0.28
Sports	0.28
Strategy	0.28
Shooter	0.28
Simulation	0.28
Platform	0.28
Misc	0.28
Racing	0.28
Sports	0.28
Action	0.28
Misc	0.28
Action	0.27
Sports	0.27
Misc	0.27
Sports	0.27
Action	0.27
Adventure	0.27
Misc	0.27
Fighting	0.27
Sports	0.27
Fighting	0.27
Fighting	0.27
Action	0.27
Racing	0.27
Action	0.27
Action	0.27
Puzzle	0.27
Misc	0.27
Racing	0.27
Role-Playing	0.27
Action	0.27
Sports	0.27
Action	0.27
Racing	0.27
Simulation	0.27
Misc	0.27
Role-Playing	0.27
Adventure	0.27
Fighting	0.27
Sports	0.27
Sports	0.27
Role-Playing	0.27
Strategy	0.27
Misc	0.27
Action	0.27
Puzzle	0.27
Racing	0.27
Simulation	0.27
Action	0.27
Sports	0.27
Simulation	0.27
Sports	0.27
Strategy	0.27
Sports	0.27
Racing	0.27
Role-Playing	0.27
Fighting	0.27
Shooter	0.27
Sports	0.27
Misc	0.27
Action	0.27
Racing	0.27
Sports	0.27
Sports	0.27
Shooter	0.27
Sports	0.27
Action	0.27
Misc	0.27
Action	0.27
Action	0.27
Action	0.27
Racing	0.27
Role-Playing	0.27
Racing	0.27
Platform	0.27
Role-Playing	0.27
Platform	0.27
Strategy	0.27
Platform	0.27
Action	0.27
Role-Playing	0.27
Fighting	0.27
Role-Playing	0.27
Role-Playing	0.27
Adventure	0.27
Racing	0.27
Simulation	0.27
Shooter	0.27
Action	0.27
Sports	0.27
Misc	0.27
Strategy	0.27
Sports	0.27
Sports	0.27
Sports	0.27
Action	0.27
Strategy	0.27
Shooter	0.27
Action	0.27
Action	0.27
Role-Playing	0.27
Action	0.27
Misc	0.27
Racing	0.27
Racing	0.27
Action	0.27
Sports	0.27
Racing	0.27
Action	0.27
Sports	0.27
Misc	0.27
Role-Playing	0.27
Action	0.27
Sports	0.27
Action	0.27
Action	0.27
Sports	0.27
Racing	0.27
Simulation	0.27
Role-Playing	0.27
Role-Playing	0.27
Racing	0.27
Sports	0.27
Fighting	0.27
Racing	0.27
Shooter	0.27
Racing	0.27
Simulation	0.27
Role-Playing	0.27
Strategy	0.27
Racing	0.27
Misc	0.27
Misc	0.27
Action	0.27
Action	0.27
Misc	0.27
Role-Playing	0.27
Shooter	0.27
Action	0.27
Sports	0.27
Adventure	0.27
Simulation	0.27
Puzzle	0.27
Action	0.27
Sports	0.27
Racing	0.27
Sports	0.27
Simulation	0.27
Misc	0.27
Shooter	0.27
Action	0.27
Misc	0.27
Puzzle	0.27
Sports	0.27
Sports	0.27
Misc	0.27
Shooter	0.27
Action	0.27
Adventure	0.27
Sports	0.27
Fighting	0.27
Adventure	0.27
Role-Playing	0.27
Puzzle	0.27
Sports	0.27
Fighting	0.27
Strategy	0.27
Action	0.27
Puzzle	0.27
Action	0.27
Adventure	0.27
Misc	0.27
Action	0.27
Sports	0.27
Sports	0.27
Action	0.27
Action	0.27
Action	0.27
Sports	0.27
Simulation	0.27
Simulation	0.27
Misc	0.27
Action	0.27
Sports	0.27
Role-Playing	0.27
Action	0.27
Fighting	0.27
Misc	0.27
Sports	0.27
Sports	0.27
Sports	0.26
Misc	0.26
Shooter	0.26
Sports	0.26
Role-Playing	0.26
Racing	0.26
Misc	0.26
Strategy	0.26
Platform	0.26
Action	0.26
Shooter	0.26
Action	0.26
Simulation	0.26
Simulation	0.26
Action	0.26
Shooter	0.26
Sports	0.26
Role-Playing	0.26
Role-Playing	0.26
Misc	0.26
Action	0.26
Role-Playing	0.26
Sports	0.26
Simulation	0.26
Shooter	0.26
Action	0.26
Strategy	0.26
Platform	0.26
Simulation	0.26
Role-Playing	0.26
Sports	0.26
Fighting	0.26
Action	0.26
Racing	0.26
Racing	0.26
Action	0.26
Adventure	0.26
Misc	0.26
Simulation	0.26
Adventure	0.26
Sports	0.26
Racing	0.26
Misc	0.26
Role-Playing	0.26
Simulation	0.26
Sports	0.26
Action	0.26
Action	0.26
Fighting	0.26
Role-Playing	0.26
Platform	0.26
Role-Playing	0.26
Racing	0.26
Misc	0.26
Simulation	0.26
Role-Playing	0.26
Sports	0.26
Simulation	0.26
Shooter	0.26
Fighting	0.26
Adventure	0.26
Misc	0.26
Misc	0.26
Sports	0.26
Puzzle	0.26
Role-Playing	0.26
Sports	0.26
Sports	0.26
Action	0.26
Misc	0.26
Sports	0.26
Adventure	0.26
Strategy	0.26
Racing	0.26
Misc	0.26
Action	0.26
Role-Playing	0.26
Misc	0.26
Misc	0.26
Racing	0.26
Fighting	0.26
Action	0.26
Action	0.26
Simulation	0.26
Shooter	0.26
Shooter	0.26
Sports	0.26
Simulation	0.26
Sports	0.26
Adventure	0.26
Role-Playing	0.26
Action	0.26
Action	0.26
Sports	0.26
Sports	0.26
Adventure	0.26
Action	0.26
Sports	0.26
Sports	0.26
Strategy	0.26
Action	0.26
Action	0.26
Role-Playing	0.26
Adventure	0.26
Role-Playing	0.26
Misc	0.26
Racing	0.26
Role-Playing	0.26
Racing	0.26
Misc	0.26
Sports	0.26
Puzzle	0.26
Action	0.26
Racing	0.26
Action	0.26
Action	0.26
Action	0.26
Adventure	0.26
Simulation	0.26
Action	0.26
Fighting	0.26
Shooter	0.26
Misc	0.26
Adventure	0.26
Racing	0.26
Fighting	0.26
Fighting	0.26
Shooter	0.26
Sports	0.26
Sports	0.26
Action	0.26
Adventure	0.26
Sports	0.26
Simulation	0.26
Misc	0.26
Racing	0.26
Action	0.26
Action	0.26
Platform	0.26
Adventure	0.26
Platform	0.26
Simulation	0.26
Strategy	0.26
Shooter	0.26
Racing	0.26
Role-Playing	0.26
Simulation	0.26
Racing	0.26
Action	0.26
Adventure	0.26
Sports	0.26
Sports	0.26
Simulation	0.26
Racing	0.26
Adventure	0.26
Sports	0.26
Action	0.26
Sports	0.26
Racing	0.26
Strategy	0.26
Platform	0.26
Misc	0.26
Racing	0.26
Misc	0.26
Role-Playing	0.26
Role-Playing	0.26
Sports	0.26
Fighting	0.25
Simulation	0.25
Sports	0.25
Action	0.25
Strategy	0.25
Simulation	0.25
Action	0.25
Role-Playing	0.25
Misc	0.25
Role-Playing	0.25
Adventure	0.25
Platform	0.25
Action	0.25
Adventure	0.25
Racing	0.25
Sports	0.25
Strategy	0.25
Shooter	0.25
Action	0.25
Simulation	0.25
Platform	0.25
Action	0.25
Misc	0.25
Misc	0.25
Shooter	0.25
Sports	0.25
Role-Playing	0.25
Action	0.25
Misc	0.25
Sports	0.25
Misc	0.25
Fighting	0.25
Platform	0.25
Misc	0.25
Strategy	0.25
Misc	0.25
Misc	0.25
Sports	0.25
Sports	0.25
Shooter	0.25
Sports	0.25
Misc	0.25
Racing	0.25
Action	0.25
Action	0.25
Action	0.25
Simulation	0.25
Action	0.25
Racing	0.25
Simulation	0.25
Action	0.25
Action	0.25
Action	0.25
Misc	0.25
Sports	0.25
Shooter	0.25
Puzzle	0.25
Shooter	0.25
Action	0.25
Platform	0.25
Misc	0.25
Action	0.25
Role-Playing	0.25
Racing	0.25
Action	0.25
Sports	0.25
Role-Playing	0.25
Action	0.25
Misc	0.25
Sports	0.25
Misc	0.25
Fighting	0.25
Shooter	0.25
Racing	0.25
Fighting	0.25
Fighting	0.25
Sports	0.25
Role-Playing	0.25
Sports	0.25
Sports	0.25
Misc	0.25
Racing	0.25
Racing	0.25
Action	0.25
Sports	0.25
Sports	0.25
Fighting	0.25
Misc	0.25
Action	0.25
Fighting	0.25
Platform	0.25
Racing	0.25
Simulation	0.25
Misc	0.25
Role-Playing	0.25
Sports	0.25
Role-Playing	0.25
Sports	0.25
Adventure	0.25
Adventure	0.25
Action	0.25
Adventure	0.25
Role-Playing	0.25
Role-Playing	0.25
Role-Playing	0.25
Action	0.25
Misc	0.25
Sports	0.25
Shooter	0.25
Role-Playing	0.25
Sports	0.25
Action	0.25
Action	0.25
Action	0.25
Sports	0.25
Action	0.25
Platform	0.25
Action	0.25
Action	0.25
Action	0.25
Simulation	0.25
Action	0.25
Shooter	0.25
Role-Playing	0.25
Misc	0.25
Simulation	0.25
Racing	0.25
Simulation	0.25
Platform	0.25
Adventure	0.25
Sports	0.25
Racing	0.25
Platform	0.25
Racing	0.25
Racing	0.25
Action	0.25
Strategy	0.25
Strategy	0.25
Puzzle	0.25
Role-Playing	0.25
Racing	0.25
Misc	0.25
Action	0.25
Shooter	0.25
Platform	0.25
Misc	0.25
Racing	0.25
Role-Playing	0.25
Racing	0.25
Adventure	0.25
Action	0.25
Sports	0.25
Role-Playing	0.25
Misc	0.25
Racing	0.25
Shooter	0.25
Sports	0.25
Adventure	0.25
Action	0.25
Racing	0.25
Shooter	0.25
Adventure	0.25
Simulation	0.25
Adventure	0.24
Role-Playing	0.24
Role-Playing	0.24
Action	0.24
Simulation	0.24
Sports	0.24
Shooter	0.24
Misc	0.24
Racing	0.24
Action	0.24
Role-Playing	0.24
Adventure	0.24
Racing	0.24
Action	0.24
Strategy	0.24
Adventure	0.24
Sports	0.24
Action	0.24
Sports	0.24
Shooter	0.24
Strategy	0.24
Misc	0.24
Sports	0.24
Adventure	0.24
Shooter	0.24
Misc	0.24
Action	0.24
Misc	0.24
Simulation	0.24
Sports	0.24
Simulation	0.24
Sports	0.24
Racing	0.24
Sports	0.24
Platform	0.24
Action	0.24
Shooter	0.24
Fighting	0.24
Sports	0.24
Adventure	0.24
Shooter	0.24
Adventure	0.24
Simulation	0.24
Action	0.24
Platform	0.24
Fighting	0.24
Action	0.24
Sports	0.24
Action	0.24
Racing	0.24
Role-Playing	0.24
Misc	0.24
Sports	0.24
Action	0.24
Misc	0.24
Racing	0.24
Platform	0.24
Sports	0.24
Role-Playing	0.24
Misc	0.24
Racing	0.24
Misc	0.24
Shooter	0.24
Misc	0.24
Fighting	0.24
Shooter	0.24
Platform	0.24
Shooter	0.24
Action	0.24
Role-Playing	0.24
Misc	0.24
Role-Playing	0.24
Sports	0.24
Racing	0.24
Adventure	0.24
Sports	0.24
Misc	0.24
Action	0.24
Role-Playing	0.24
Misc	0.24
Action	0.24
Fighting	0.24
Simulation	0.24
Sports	0.24
Role-Playing	0.24
Puzzle	0.24
Racing	0.24
Misc	0.24
Racing	0.24
Role-Playing	0.24
Role-Playing	0.24
Sports	0.24
Action	0.24
Sports	0.24
Racing	0.24
Action	0.24
Action	0.24
Action	0.24
Misc	0.24
Misc	0.24
Racing	0.24
Fighting	0.24
Action	0.24
Misc	0.24
Sports	0.24
Action	0.24
Action	0.24
Sports	0.24
Platform	0.24
Action	0.24
Sports	0.24
Action	0.24
Sports	0.24
Racing	0.24
Puzzle	0.24
Adventure	0.24
Platform	0.24
Shooter	0.24
Action	0.24
Misc	0.24
Action	0.24
Action	0.24
Platform	0.24
Simulation	0.24
Racing	0.24
Role-Playing	0.24
Misc	0.24
Role-Playing	0.24
Action	0.24
Adventure	0.24
Platform	0.24
Racing	0.24
Racing	0.24
Role-Playing	0.24
Adventure	0.24
Action	0.24
Adventure	0.24
Misc	0.24
Puzzle	0.24
Action	0.24
Action	0.24
Action	0.24
Misc	0.24
Action	0.24
Role-Playing	0.24
Sports	0.24
Misc	0.24
Puzzle	0.24
Role-Playing	0.24
Misc	0.24
Misc	0.24
Misc	0.24
Sports	0.24
Action	0.24
Role-Playing	0.24
Action	0.24
Misc	0.24
Misc	0.24
Action	0.24
Racing	0.24
Puzzle	0.24
Shooter	0.24
Action	0.24
Role-Playing	0.24
Sports	0.24
Action	0.24
Role-Playing	0.24
Sports	0.24
Misc	0.24
Action	0.24
Shooter	0.24
Puzzle	0.24
Action	0.24
Shooter	0.24
Role-Playing	0.24
Racing	0.24
Action	0.24
Role-Playing	0.24
Adventure	0.24
Action	0.24
Role-Playing	0.24
Racing	0.24
Action	0.23
Misc	0.23
Racing	0.23
Action	0.23
Role-Playing	0.23
Platform	0.23
Misc	0.23
Misc	0.23
Simulation	0.23
Role-Playing	0.23
Action	0.23
Fighting	0.23
Platform	0.23
Misc	0.23
Sports	0.23
Racing	0.23
Racing	0.23
Strategy	0.23
Racing	0.23
Action	0.23
Action	0.23
Action	0.23
Action	0.23
Misc	0.23
Action	0.23
Action	0.23
Puzzle	0.23
Sports	0.23
Action	0.23
Role-Playing	0.23
Simulation	0.23
Sports	0.23
Sports	0.23
Puzzle	0.23
Action	0.23
Strategy	0.23
Sports	0.23
Sports	0.23
Sports	0.23
Misc	0.23
Racing	0.23
Racing	0.23
Action	0.23
Misc	0.23
Shooter	0.23
Misc	0.23
Racing	0.23
Racing	0.23
Misc	0.23
Action	0.23
Sports	0.23
Action	0.23
Role-Playing	0.23
Sports	0.23
Misc	0.23
Role-Playing	0.23
Shooter	0.23
Action	0.23
Adventure	0.23
Misc	0.23
Strategy	0.23
Sports	0.23
Simulation	0.23
Simulation	0.23
Action	0.23
Adventure	0.23
Sports	0.23
Action	0.23
Fighting	0.23
Fighting	0.23
Role-Playing	0.23
Platform	0.23
Sports	0.23
Action	0.23
Misc	0.23
Action	0.23
Strategy	0.23
Simulation	0.23
Shooter	0.23
Sports	0.23
Sports	0.23
Misc	0.23
Sports	0.23
Shooter	0.23
Simulation	0.23
Adventure	0.23
Strategy	0.23
Action	0.23
Fighting	0.23
Simulation	0.23
Sports	0.23
Misc	0.23
Racing	0.23
Fighting	0.23
Action	0.23
Role-Playing	0.23
Racing	0.23
Sports	0.23
Shooter	0.23
Action	0.23
Action	0.23
Action	0.23
Sports	0.23
Sports	0.23
Platform	0.23
Sports	0.23
Puzzle	0.23
Role-Playing	0.23
Action	0.23
Action	0.23
Action	0.23
Adventure	0.23
Sports	0.23
Puzzle	0.23
Sports	0.23
Action	0.23
Misc	0.23
Fighting	0.23
Action	0.23
Action	0.23
Sports	0.23
Misc	0.23
Adventure	0.23
Action	0.23
Adventure	0.23
Simulation	0.23
Fighting	0.23
Sports	0.23
Sports	0.23
Racing	0.23
Role-Playing	0.23
Adventure	0.23
Role-Playing	0.23
Shooter	0.23
Fighting	0.23
Shooter	0.23
Sports	0.23
Adventure	0.23
Role-Playing	0.23
Role-Playing	0.23
Sports	0.23
Action	0.23
Shooter	0.23
Action	0.23
Strategy	0.23
Sports	0.23
Shooter	0.23
Sports	0.23
Simulation	0.23
Racing	0.23
Shooter	0.23
Sports	0.23
Fighting	0.23
Misc	0.23
Role-Playing	0.23
Role-Playing	0.23
Role-Playing	0.23
Adventure	0.23
Sports	0.23
Sports	0.23
Sports	0.23
Misc	0.23
Adventure	0.23
Strategy	0.23
Misc	0.23
Shooter	0.23
Action	0.23
Misc	0.23
Puzzle	0.23
Sports	0.23
Adventure	0.23
Fighting	0.23
Action	0.23
Role-Playing	0.23
Sports	0.23
Platform	0.23
Action	0.23
Sports	0.23
Role-Playing	0.23
Racing	0.23
Simulation	0.23
Shooter	0.23
Action	0.22
Fighting	0.22
Role-Playing	0.22
Action	0.22
Fighting	0.22
Misc	0.22
Fighting	0.22
Role-Playing	0.22
Action	0.22
Action	0.22
Misc	0.22
Action	0.22
Misc	0.22
Misc	0.22
Shooter	0.22
Action	0.22
Action	0.22
Role-Playing	0.22
Action	0.22
Action	0.22
Action	0.22
Action	0.22
Misc	0.22
Shooter	0.22
Sports	0.22
Shooter	0.22
Misc	0.22
Role-Playing	0.22
Simulation	0.22
Platform	0.22
Action	0.22
Role-Playing	0.22
Platform	0.22
Racing	0.22
Sports	0.22
Action	0.22
Role-Playing	0.22
Role-Playing	0.22
Racing	0.22
Sports	0.22
Sports	0.22
Action	0.22
Adventure	0.22
Racing	0.22
Role-Playing	0.22
Platform	0.22
Shooter	0.22
Sports	0.22
Role-Playing	0.22
Puzzle	0.22
Action	0.22
Platform	0.22
Puzzle	0.22
Platform	0.22
Sports	0.22
Action	0.22
Fighting	0.22
Misc	0.22
Shooter	0.22
Sports	0.22
Action	0.22
Platform	0.22
Action	0.22
Sports	0.22
Platform	0.22
Action	0.22
Action	0.22
Action	0.22
Action	0.22
Action	0.22
Misc	0.22
Action	0.22
Sports	0.22
Adventure	0.22
Misc	0.22
Action	0.22
Role-Playing	0.22
Shooter	0.22
Action	0.22
Action	0.22
Misc	0.22
Simulation	0.22
Adventure	0.22
Role-Playing	0.22
Adventure	0.22
Action	0.22
Role-Playing	0.22
Puzzle	0.22
Adventure	0.22
Fighting	0.22
Action	0.22
Sports	0.22
Action	0.22
Puzzle	0.22
Role-Playing	0.22
Strategy	0.22
Action	0.22
Adventure	0.22
Racing	0.22
Misc	0.22
Puzzle	0.22
Sports	0.22
Adventure	0.22
Shooter	0.22
Strategy	0.22
Misc	0.22
Action	0.22
Sports	0.22
Action	0.22
Shooter	0.22
Action	0.22
Strategy	0.22
Role-Playing	0.22
Sports	0.22
Role-Playing	0.22
Simulation	0.22
Fighting	0.22
Sports	0.22
Role-Playing	0.22
Misc	0.22
Action	0.22
Misc	0.22
Action	0.22
Misc	0.22
Misc	0.22
Misc	0.22
Misc	0.22
Sports	0.22
Puzzle	0.22
Sports	0.22
Shooter	0.22
Action	0.22
Role-Playing	0.22
Puzzle	0.22
Role-Playing	0.22
Sports	0.22
Action	0.22
Adventure	0.22
Sports	0.22
Action	0.22
Role-Playing	0.22
Adventure	0.22
Racing	0.22
Sports	0.22
Sports	0.22
Sports	0.22
Action	0.22
Sports	0.22
Platform	0.22
Platform	0.22
Misc	0.22
Sports	0.22
Action	0.22
Racing	0.22
Shooter	0.22
Misc	0.22
Strategy	0.22
Racing	0.22
Sports	0.22
Action	0.22
Sports	0.22
Misc	0.22
Sports	0.22
Misc	0.22
Action	0.22
Shooter	0.22
Simulation	0.22
Action	0.22
Simulation	0.22
Action	0.22
Adventure	0.22
Simulation	0.22
Role-Playing	0.22
Action	0.22
Action	0.22
Racing	0.22
Role-Playing	0.22
Role-Playing	0.22
Sports	0.21
Sports	0.21
Adventure	0.21
Sports	0.21
Role-Playing	0.21
Misc	0.21
Adventure	0.21
Racing	0.21
Platform	0.21
Misc	0.21
Misc	0.21
Racing	0.21
Sports	0.21
Fighting	0.21
Sports	0.21
Action	0.21
Role-Playing	0.21
Role-Playing	0.21
Sports	0.21
Action	0.21
Adventure	0.21
Misc	0.21
Sports	0.21
Action	0.21
Action	0.21
Racing	0.21
Sports	0.21
Action	0.21
Sports	0.21
Adventure	0.21
Action	0.21
Fighting	0.21
Racing	0.21
Racing	0.21
Simulation	0.21
Role-Playing	0.21
Sports	0.21
Misc	0.21
Shooter	0.21
Fighting	0.21
Fighting	0.21
Action	0.21
Strategy	0.21
Sports	0.21
Platform	0.21
Sports	0.21
Shooter	0.21
Adventure	0.21
Shooter	0.21
Action	0.21
Sports	0.21
Action	0.21
Misc	0.21
Action	0.21
Shooter	0.21
Sports	0.21
Racing	0.21
Action	0.21
Puzzle	0.21
Sports	0.21
Misc	0.21
Strategy	0.21
Action	0.21
Misc	0.21
Action	0.21
Misc	0.21
Action	0.21
Shooter	0.21
Platform	0.21
Fighting	0.21
Shooter	0.21
Adventure	0.21
Action	0.21
Fighting	0.21
Adventure	0.21
Action	0.21
Fighting	0.21
Action	0.21
Sports	0.21
Fighting	0.21
Sports	0.21
Shooter	0.21
Sports	0.21
Adventure	0.21
Sports	0.21
Strategy	0.21
Platform	0.21
Platform	0.21
Misc	0.21
Action	0.21
Sports	0.21
Role-Playing	0.21
Platform	0.21
Adventure	0.21
Strategy	0.21
Sports	0.21
Simulation	0.21
Sports	0.21
Misc	0.21
Fighting	0.21
Misc	0.21
Fighting	0.21
Racing	0.21
Platform	0.21
Shooter	0.21
Role-Playing	0.21
Action	0.21
Role-Playing	0.21
Racing	0.21
Fighting	0.21
Action	0.21
Racing	0.21
Role-Playing	0.21
Role-Playing	0.21
Role-Playing	0.21
Platform	0.21
Action	0.21
Action	0.21
Action	0.21
Shooter	0.21
Racing	0.21
Action	0.21
Role-Playing	0.21
Action	0.21
Misc	0.21
Sports	0.21
Platform	0.21
Role-Playing	0.21
Role-Playing	0.21
Action	0.21
Sports	0.21
Action	0.21
Sports	0.21
Sports	0.21
Racing	0.21
Sports	0.21
Action	0.21
Sports	0.21
Strategy	0.21
Fighting	0.21
Action	0.21
Platform	0.21
Role-Playing	0.21
Racing	0.21
Puzzle	0.21
Role-Playing	0.21
Shooter	0.21
Action	0.21
Shooter	0.21
Sports	0.21
Sports	0.21
Action	0.21
Fighting	0.21
Misc	0.21
Sports	0.21
Adventure	0.21
Sports	0.21
Misc	0.21
Misc	0.21
Sports	0.21
Misc	0.21
Fighting	0.21
Role-Playing	0.21
Action	0.21
Sports	0.21
Sports	0.21
Simulation	0.21
Action	0.21
Sports	0.21
Action	0.21
Action	0.21
Adventure	0.21
Shooter	0.21
Sports	0.21
Action	0.21
Adventure	0.21
Racing	0.21
Fighting	0.21
Action	0.21
Action	0.21
Platform	0.21
Action	0.21
Adventure	0.21
Strategy	0.2
Strategy	0.2
Action	0.2
Fighting	0.2
Simulation	0.2
Misc	0.2
Sports	0.2
Role-Playing	0.2
Action	0.2
Fighting	0.2
Strategy	0.2
Misc	0.2
Misc	0.2
Adventure	0.2
Sports	0.2
Fighting	0.2
Action	0.2
Strategy	0.2
Sports	0.2
Racing	0.2
Action	0.2
Puzzle	0.2
Simulation	0.2
Sports	0.2
Action	0.2
Misc	0.2
Role-Playing	0.2
Strategy	0.2
Sports	0.2
Sports	0.2
Simulation	0.2
Role-Playing	0.2
Racing	0.2
Role-Playing	0.2
Misc	0.2
Racing	0.2
Sports	0.2
Shooter	0.2
Misc	0.2
Misc	0.2
Racing	0.2
Role-Playing	0.2
Role-Playing	0.2
Role-Playing	0.2
Misc	0.2
Sports	0.2
Fighting	0.2
Sports	0.2
Fighting	0.2
Fighting	0.2
Misc	0.2
Misc	0.2
Sports	0.2
Strategy	0.2
Sports	0.2
Racing	0.2
Misc	0.2
Strategy	0.2
Fighting	0.2
Sports	0.2
Action	0.2
Role-Playing	0.2
